Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Total Spend,Last Interaction,Contract Duration (Months),Churn,Tenure_Bucket,Support_Call_Intensity,Interaction_Frequency
52.0,1,15.0,1.0,2.0,18.0,2,563.0,26.0,12,1.0,1,0.13333333333333333,0.037037037037037035
63.0,1,4.0,21.0,10.0,19.0,2,785.02,4.0,3,1.0,0,2.5,4.2
34.0,0,1.0,16.0,9.0,0.0,2,832.0,17.0,12,1.0,0,9.0,0.8888888888888888
33.0,0,3.0,15.0,3.0,20.0,1,908.69,6.0,12,0.0,0,1.0,2.142857142857143
29.0,1,35.0,10.0,0.0,21.0,1,262.34,18.0,3,1.0,1,0.0,0.5263157894736842
22.0,0,1.0,26.0,2.0,16.0,2,791.47,2.0,3,0.0,0,2.0,8.666666666666666
22.0,0,11.0,18.0,9.0,14.0,0,294.0,21.0,12,1.0,0,0.8181818181818182,0.8181818181818182
58.0,1,26.0,8.0,2.0,8.0,1,534.0,13.0,3,1.0,1,0.07692307692307693,0.5714285714285714
33.0,1,1.0,17.0,3.0,13.0,1,527.95,3.0,3,0.0,0,3.0,4.25
49.0,1,7.0,17.0,4.0,3.0,2,220.0,30.0,3,1.0,0,0.5714285714285714,0.5483870967741935
60.0,0,52.0,13.0,5.0,13.0,2,573.91,21.0,1,1.0,2,0.09615384615384616,0.5909090909090909
45.0,1,19.0,28.0,10.0,3.0,2,964.0,3.0,12,1.0,1,0.5263157894736842,7.0
61.0,0,26.0,14.0,6.0,20.0,2,807.42,12.0,1,1.0,1,0.23076923076923078,1.0769230769230769
44.0,0,48.0,3.0,2.0,12.0,1,344.0,17.0,3,1.0,2,0.041666666666666664,0.16666666666666666
22.0,0,16.0,13.0,7.0,2.0,2,116.0,21.0,12,1.0,1,0.4375,0.5909090909090909
21.0,1,18.0,14.0,1.0,19.0,1,796.88,13.0,12,0.0,1,0.05555555555555555,1.0
55.0,0,50.0,1.0,4.0,1.0,2,734.0,7.0,1,1.0,2,0.08,0.125
61.0,0,38.0,11.0,3.0,23.0,0,287.0,3.0,1,1.0,2,0.07894736842105263,2.75
46.0,1,1.0,8.0,4.0,0.0,1,856.23,17.0,3,0.0,0,4.0,0.4444444444444444
46.0,0,44.0,11.0,2.0,12.0,2,967.68,6.0,12,0.0,2,0.045454545454545456,1.5714285714285714
50.0,0,14.0,17.0,2.0,0.0,0,582.8,15.0,3,0.0,1,0.14285714285714285,1.0625
46.0,1,35.0,18.0,2.0,2.0,0,643.45,23.0,3,0.0,1,0.05714285714285714,0.75
59.0,0,3.0,4.0,2.0,14.0,0,576.36,13.0,3,1.0,0,0.6666666666666666,0.2857142857142857
41.0,1,36.0,29.0,5.0,19.0,2,758.0,15.0,1,1.0,1,0.1388888888888889,1.8125
35.0,0,42.0,6.0,2.0,3.0,1,711.33,6.0,3,0.0,2,0.047619047619047616,0.8571428571428571
27.0,1,33.0,12.0,0.0,5.0,1,821.56,22.0,3,0.0,1,0.0,0.5217391304347826
39.0,1,10.0,7.0,10.0,11.0,0,594.0,26.0,12,1.0,0,1.0,0.25925925925925924
63.0,0,59.0,25.0,1.0,24.0,0,896.0,10.0,1,1.0,2,0.01694915254237288,2.272727272727273
56.0,0,55.0,11.0,9.0,19.0,1,559.14,12.0,3,1.0,2,0.16363636363636364,0.8461538461538461
23.0,1,10.0,26.0,7.0,15.0,2,860.44,2.0,3,1.0,0,0.7,8.666666666666666
38.0,1,28.0,20.0,1.0,5.0,0,891.58,21.0,12,0.0,1,0.03571428571428571,0.9090909090909091
29.0,0,37.0,16.0,9.0,15.0,1,829.0,20.0,1,1.0,2,0.24324324324324326,0.7619047619047619
47.0,1,38.0,30.0,0.0,20.0,2,936.92,20.0,3,0.0,2,0.0,1.4285714285714286
36.0,1,59.0,16.0,6.0,30.0,0,874.0,6.0,12,1.0,2,0.1016949152542373,2.2857142857142856
18.0,0,40.0,12.0,2.0,19.0,1,598.0,30.0,12,1.0,2,0.05,0.3870967741935484
20.0,0,56.0,23.0,0.0,5.0,0,965.11,9.0,3,0.0,2,0.0,2.3
65.0,1,25.0,24.0,6.0,23.0,1,615.94,15.0,3,1.0,1,0.24,1.5
48.0,0,56.0,15.0,6.0,9.0,2,817.0,8.0,3,1.0,2,0.10714285714285714,1.6666666666666667
46.0,0,9.0,7.0,4.0,6.0,0,951.99,5.0,12,0.0,0,0.4444444444444444,1.1666666666666667
33.0,1,44.0,20.0,1.0,20.0,0,290.84,6.0,1,1.0,2,0.022727272727272728,2.857142857142857
23.0,1,18.0,30.0,1.0,21.0,1,720.0,17.0,12,1.0,1,0.05555555555555555,1.6666666666666667
22.0,0,22.0,25.0,6.0,29.0,1,183.26,29.0,12,1.0,1,0.2727272727272727,0.8333333333333334
29.0,1,31.0,24.0,1.0,15.0,2,794.39,13.0,12,0.0,1,0.03225806451612903,1.7142857142857142
26.0,0,5.0,7.0,1.0,22.0,1,413.0,16.0,3,1.0,0,0.2,0.4117647058823529
37.0,0,37.0,16.0,2.0,14.0,2,572.97,15.0,12,0.0,2,0.05405405405405406,1.0
33.0,1,3.0,25.0,7.0,2.0,0,402.0,26.0,3,1.0,0,2.3333333333333335,0.9259259259259259
26.0,1,4.0,7.0,3.0,11.0,1,238.3,20.0,1,1.0,0,0.75,0.3333333333333333
62.0,0,11.0,17.0,10.0,7.0,2,357.0,23.0,12,1.0,0,0.9090909090909091,0.7083333333333334
58.0,1,33.0,18.0,2.0,6.0,0,948.0,9.0,12,1.0,1,0.06060606060606061,1.8
52.0,0,53.0,28.0,6.0,2.0,1,674.79,8.0,3,1.0,2,0.11320754716981132,3.111111111111111
35.0,0,30.0,9.0,4.0,30.0,2,150.84,1.0,3,1.0,1,0.13333333333333333,4.5
19.0,0,20.0,1.0,4.0,21.0,2,754.0,21.0,12,1.0,1,0.2,0.045454545454545456
26.0,1,60.0,20.0,7.0,11.0,0,150.0,24.0,3,1.0,2,0.11666666666666667,0.8
34.0,0,54.0,26.0,0.0,21.0,2,791.0,11.0,1,1.0,2,0.0,2.1666666666666665
58.0,1,41.0,6.0,7.0,27.0,2,628.0,27.0,1,1.0,2,0.17073170731707318,0.21428571428571427
61.0,0,55.0,10.0,4.0,2.0,2,225.0,20.0,12,1.0,2,0.07272727272727272,0.47619047619047616
23.0,0,50.0,13.0,4.0,29.0,2,794.0,12.0,12,1.0,2,0.08,1.0
40.0,0,53.0,28.0,5.0,5.0,0,874.0,17.0,3,1.0,2,0.09433962264150944,1.5555555555555556
49.0,1,20.0,19.0,4.0,13.0,1,542.0,26.0,12,0.0,1,0.2,0.7037037037037037
48.0,1,12.0,19.0,4.0,6.0,0,484.59,25.0,3,1.0,1,0.3333333333333333,0.7307692307692307
56.0,1,60.0,9.0,5.0,12.0,2,624.0,17.0,3,1.0,2,0.08333333333333333,0.5
43.0,0,7.0,24.0,6.0,27.0,0,772.95,3.0,3,1.0,0,0.8571428571428571,6.0
53.0,1,11.0,2.0,3.0,19.0,0,380.0,21.0,12,1.0,0,0.2727272727272727,0.09090909090909091
50.0,1,52.0,7.0,5.0,3.0,0,179.0,2.0,3,1.0,2,0.09615384615384616,2.3333333333333335
27.0,1,42.0,27.0,6.0,16.0,0,583.0,10.0,3,1.0,2,0.14285714285714285,2.4545454545454546
30.0,0,57.0,10.0,2.0,0.0,2,687.1,6.0,3,0.0,2,0.03508771929824561,1.4285714285714286
22.0,0,26.0,28.0,2.0,4.0,1,654.95,14.0,12,0.0,1,0.07692307692307693,1.8666666666666667
46.0,0,23.0,17.0,3.0,24.0,0,624.0,6.0,12,1.0,1,0.13043478260869565,2.4285714285714284
20.0,1,50.0,19.0,1.0,19.0,1,245.0,26.0,12,1.0,2,0.02,0.7037037037037037
52.0,1,55.0,28.0,0.0,2.0,0,113.0,24.0,1,1.0,2,0.0,1.12
59.0,0,55.0,20.0,1.0,3.0,2,952.0,6.0,3,1.0,2,0.01818181818181818,2.857142857142857
44.0,0,12.0,14.0,0.0,2.0,2,963.16,9.0,3,0.0,1,0.0,1.4
35.0,1,2.0,13.0,3.0,29.0,0,228.0,13.0,3,1.0,0,1.5,0.9285714285714286
39.0,1,33.0,2.0,1.0,10.0,1,559.96,20.0,3,0.0,1,0.030303030303030304,0.09523809523809523
58.0,1,30.0,1.0,5.0,28.0,2,736.0,12.0,1,1.0,1,0.16666666666666666,0.07692307692307693
40.0,1,49.0,7.0,1.0,13.0,1,518.16,15.0,12,0.0,2,0.02040816326530612,0.4375
50.0,1,44.0,24.0,2.0,17.0,2,952.4,5.0,12,0.0,2,0.045454545454545456,4.0
26.0,1,16.0,27.0,5.0,0.0,0,251.0,11.0,12,1.0,1,0.3125,2.25
21.0,1,57.0,21.0,2.0,29.0,0,373.0,24.0,3,1.0,2,0.03508771929824561,0.84
62.0,1,56.0,17.0,0.0,0.0,1,735.0,21.0,3,1.0,2,0.0,0.7727272727272727
44.0,1,38.0,21.0,3.0,1.0,2,642.26,26.0,12,0.0,2,0.07894736842105263,0.7777777777777778
38.0,1,51.0,26.0,4.0,24.0,1,333.0,30.0,12,1.0,2,0.0784313725490196,0.8387096774193549
49.0,1,20.0,2.0,8.0,12.0,0,767.0,2.0,1,1.0,1,0.4,0.6666666666666666
38.0,0,34.0,6.0,4.0,21.0,1,717.0,5.0,12,1.0,1,0.11764705882352941,1.0
31.0,0,55.0,17.0,4.0,19.0,1,863.0,9.0,1,1.0,2,0.07272727272727272,1.7
50.0,0,15.0,5.0,5.0,22.0,1,452.0,6.0,12,1.0,1,0.3333333333333333,0.7142857142857143
49.0,0,37.0,7.0,0.0,17.0,2,760.0,25.0,3,1.0,2,0.0,0.2692307692307692
21.0,1,6.0,4.0,3.0,12.0,2,812.0,24.0,1,1.0,0,0.5,0.16
20.0,1,59.0,17.0,4.0,20.0,2,339.0,18.0,12,1.0,2,0.06779661016949153,0.8947368421052632
51.0,1,8.0,14.0,9.0,1.0,1,749.0,7.0,1,1.0,0,1.125,1.75
31.0,1,37.0,13.0,1.0,15.0,2,560.8,29.0,3,0.0,2,0.02702702702702703,0.43333333333333335
25.0,1,28.0,19.0,0.0,19.0,1,704.37,14.0,12,0.0,1,0.0,1.2666666666666666
42.0,1,24.0,9.0,9.0,15.0,1,172.61,6.0,1,1.0,1,0.375,1.2857142857142858
48.0,1,34.0,15.0,8.0,4.0,1,413.0,20.0,3,1.0,1,0.23529411764705882,0.7142857142857143
53.0,0,21.0,24.0,5.0,29.0,1,325.0,4.0,1,1.0,1,0.23809523809523808,4.8
60.0,0,40.0,5.0,5.0,21.0,0,902.0,28.0,12,1.0,2,0.125,0.1724137931034483
64.0,0,33.0,8.0,1.0,6.0,2,640.0,20.0,12,1.0,1,0.030303030303030304,0.38095238095238093
49.0,1,60.0,10.0,4.0,15.0,2,247.0,13.0,1,1.0,2,0.06666666666666667,0.7142857142857143
39.0,0,21.0,3.0,4.0,0.0,2,585.31,15.0,12,1.0,1,0.19047619047619047,0.1875
25.0,1,41.0,11.0,4.0,4.0,0,637.91,8.0,3,1.0,2,0.0975609756097561,1.2222222222222223
65.0,0,12.0,12.0,4.0,13.0,1,404.0,24.0,1,1.0,1,0.3333333333333333,0.48
48.0,1,20.0,28.0,2.0,10.0,1,732.76,17.0,3,0.0,1,0.1,1.5555555555555556
25.0,1,2.0,15.0,1.0,14.0,1,599.41,20.0,12,0.0,0,0.5,0.7142857142857143
18.0,0,59.0,8.0,7.0,5.0,0,718.0,30.0,3,1.0,2,0.11864406779661017,0.25806451612903225
31.0,0,6.0,11.0,5.0,24.0,0,241.0,5.0,3,1.0,0,0.8333333333333334,1.8333333333333333
49.0,1,5.0,10.0,10.0,15.0,1,279.59,11.0,1,1.0,0,2.0,0.8333333333333334
53.0,1,17.0,27.0,10.0,9.0,1,798.0,24.0,12,1.0,1,0.5882352941176471,1.08
42.0,0,34.0,29.0,3.0,0.0,0,741.36,6.0,3,0.0,1,0.08823529411764706,4.142857142857143
21.0,1,28.0,11.0,0.0,6.0,2,567.01,12.0,12,0.0,1,0.0,0.8461538461538461
50.0,1,23.0,4.0,8.0,15.0,0,713.62,12.0,3,1.0,1,0.34782608695652173,0.3076923076923077
32.0,1,33.0,10.0,4.0,0.0,1,569.0,11.0,1,1.0,1,0.12121212121212122,0.8333333333333334
37.0,0,23.0,5.0,1.0,2.0,0,455.0,20.0,1,1.0,1,0.043478260869565216,0.23809523809523808
19.0,0,41.0,18.0,1.0,7.0,1,640.67,11.0,3,0.0,2,0.024390243902439025,1.5
57.0,1,35.0,25.0,1.0,28.0,2,472.86,26.0,1,1.0,1,0.02857142857142857,0.9259259259259259
31.0,0,41.0,21.0,2.0,7.0,1,867.36,11.0,3,0.0,2,0.04878048780487805,1.75
31.0,1,26.0,9.0,0.0,17.0,1,731.58,16.0,3,0.0,1,0.0,0.5294117647058824
47.0,1,57.0,15.0,10.0,15.0,0,460.0,10.0,1,1.0,2,0.17543859649122806,1.3636363636363635
47.0,0,32.0,26.0,6.0,12.0,0,121.48,14.0,12,1.0,1,0.1875,1.7333333333333334
20.0,0,33.0,22.0,7.0,14.0,2,211.0,29.0,1,1.0,1,0.21212121212121213,0.7333333333333333
45.0,0,36.0,12.0,7.0,22.0,2,796.95,25.0,12,1.0,1,0.19444444444444445,0.46153846153846156
40.0,0,10.0,7.0,6.0,30.0,1,674.0,26.0,12,1.0,0,0.6,0.25925925925925924
62.0,0,56.0,13.0,8.0,2.0,0,824.27,5.0,1,1.0,2,0.14285714285714285,2.1666666666666665
58.0,1,31.0,23.0,2.0,6.0,1,556.0,12.0,3,1.0,1,0.06451612903225806,1.7692307692307692
41.0,0,4.0,4.0,6.0,0.0,0,810.09,23.0,1,1.0,0,1.5,0.16666666666666666
28.0,0,13.0,3.0,4.0,9.0,2,520.1,17.0,12,1.0,1,0.3076923076923077,0.16666666666666666
39.0,0,18.0,24.0,3.0,17.0,1,978.25,9.0,12,0.0,1,0.16666666666666666,2.4
43.0,1,42.0,9.0,0.0,9.0,2,507.77,10.0,3,0.0,2,0.0,0.8181818181818182
37.0,1,35.0,19.0,1.0,17.0,2,837.41,26.0,12,0.0,1,0.02857142857142857,0.7037037037037037
63.0,1,57.0,28.0,6.0,24.0,0,331.89,29.0,3,1.0,2,0.10526315789473684,0.9333333333333333
47.0,0,8.0,17.0,1.0,6.0,0,394.0,1.0,3,1.0,0,0.125,8.5
42.0,0,30.0,13.0,0.0,11.0,1,573.7,5.0,12,0.0,1,0.0,2.1666666666666665
28.0,0,30.0,2.0,4.0,22.0,2,170.0,14.0,3,1.0,1,0.13333333333333333,0.13333333333333333
49.0,1,54.0,21.0,2.0,2.0,1,788.87,24.0,12,0.0,2,0.037037037037037035,0.84
49.0,1,56.0,19.0,0.0,20.0,0,127.0,12.0,3,1.0,2,0.0,1.4615384615384615
59.0,1,31.0,10.0,5.0,26.0,0,155.41,19.0,1,1.0,1,0.16129032258064516,0.5
36.0,0,49.0,28.0,1.0,10.0,2,618.36,10.0,12,0.0,2,0.02040816326530612,2.5454545454545454
39.0,0,38.0,23.0,9.0,8.0,1,882.0,26.0,3,1.0,2,0.23684210526315788,0.8518518518518519
48.0,1,19.0,5.0,8.0,4.0,1,586.0,11.0,1,1.0,1,0.42105263157894735,0.4166666666666667
56.0,0,11.0,29.0,4.0,12.0,2,349.0,6.0,3,1.0,0,0.36363636363636365,4.142857142857143
58.0,0,54.0,21.0,6.0,24.0,2,976.0,2.0,3,1.0,2,0.1111111111111111,7.0
56.0,0,44.0,18.0,7.0,7.0,1,104.0,29.0,12,1.0,2,0.1590909090909091,0.6
35.0,1,18.0,25.0,5.0,18.0,1,541.88,4.0,1,1.0,1,0.2777777777777778,5.0
41.0,0,44.0,7.0,1.0,2.0,0,952.67,12.0,12,0.0,2,0.022727272727272728,0.5384615384615384
20.0,0,44.0,7.0,0.0,7.0,1,563.58,2.0,12,0.0,2,0.0,2.3333333333333335
38.0,0,34.0,12.0,0.0,0.0,0,421.0,8.0,3,1.0,1,0.0,1.3333333333333333
23.0,0,1.0,12.0,8.0,16.0,2,241.0,3.0,12,1.0,0,8.0,3.0
24.0,1,34.0,11.0,0.0,13.0,1,717.09,15.0,12,0.0,1,0.0,0.6875
47.0,1,26.0,3.0,1.0,0.0,1,856.46,10.0,12,0.0,1,0.038461538461538464,0.2727272727272727
26.0,1,18.0,11.0,2.0,3.0,0,677.9,23.0,3,0.0,1,0.1111111111111111,0.4583333333333333
39.0,0,26.0,8.0,10.0,10.0,1,459.0,21.0,3,1.0,1,0.38461538461538464,0.36363636363636365
50.0,0,1.0,10.0,5.0,9.0,1,852.4,5.0,12,0.0,0,5.0,1.6666666666666667
46.0,0,54.0,7.0,6.0,9.0,1,593.0,9.0,3,1.0,2,0.1111111111111111,0.7
23.0,1,20.0,19.0,1.0,16.0,1,519.65,9.0,3,0.0,1,0.05,1.9
23.0,0,3.0,17.0,9.0,0.0,0,180.0,18.0,1,1.0,0,3.0,0.8947368421052632
20.0,1,16.0,21.0,0.0,26.0,0,632.0,11.0,1,1.0,1,0.0,1.75
23.0,0,5.0,18.0,0.0,0.0,1,803.0,2.0,1,1.0,0,0.0,6.0
49.0,0,57.0,4.0,4.0,30.0,2,362.49,17.0,1,1.0,2,0.07017543859649122,0.2222222222222222
23.0,1,9.0,6.0,10.0,29.0,1,282.0,6.0,12,1.0,0,1.1111111111111112,0.8571428571428571
22.0,1,59.0,8.0,7.0,11.0,0,669.0,12.0,1,1.0,2,0.11864406779661017,0.6153846153846154
47.0,0,49.0,30.0,10.0,15.0,2,312.0,19.0,1,1.0,2,0.20408163265306123,1.5
39.0,0,14.0,11.0,5.0,15.0,2,634.11,3.0,12,1.0,1,0.35714285714285715,2.75
48.0,0,34.0,30.0,5.0,19.0,0,302.0,21.0,12,1.0,1,0.14705882352941177,1.3636363636363635
29.0,1,13.0,3.0,7.0,1.0,1,221.0,12.0,12,1.0,1,0.5384615384615384,0.23076923076923078
34.0,1,50.0,19.0,1.0,8.0,2,504.89,22.0,12,0.0,2,0.02,0.8260869565217391
64.0,1,19.0,13.0,6.0,1.0,1,181.0,26.0,12,1.0,1,0.3157894736842105,0.48148148148148145
38.0,1,44.0,21.0,1.0,15.0,0,897.37,7.0,3,0.0,2,0.022727272727272728,2.625
22.0,1,38.0,9.0,8.0,21.0,2,891.0,6.0,1,1.0,2,0.21052631578947367,1.2857142857142858
34.0,1,4.0,17.0,3.0,16.0,2,895.65,23.0,12,0.0,0,0.75,0.7083333333333334
50.0,0,44.0,28.0,6.0,2.0,1,803.0,12.0,1,1.0,2,0.13636363636363635,2.1538461538461537
36.0,0,37.0,25.0,1.0,17.0,2,101.03,6.0,3,1.0,2,0.02702702702702703,3.5714285714285716
60.0,0,58.0,4.0,7.0,13.0,2,896.0,12.0,12,1.0,2,0.1206896551724138,0.3076923076923077
56.0,0,31.0,30.0,10.0,24.0,0,697.0,29.0,12,1.0,1,0.3225806451612903,1.0
24.0,1,3.0,8.0,1.0,23.0,2,589.69,4.0,12,1.0,0,0.3333333333333333,1.6
44.0,0,60.0,16.0,0.0,20.0,1,552.46,14.0,3,0.0,2,0.0,1.0666666666666667
28.0,1,24.0,24.0,2.0,1.0,1,872.52,21.0,3,0.0,1,0.08333333333333333,1.0909090909090908
19.0,0,23.0,4.0,1.0,2.0,2,113.58,3.0,3,1.0,1,0.043478260869565216,1.0
34.0,0,44.0,21.0,1.0,0.0,2,809.49,15.0,12,0.0,2,0.022727272727272728,1.3125
37.0,1,16.0,8.0,3.0,7.0,0,946.86,15.0,1,1.0,1,0.1875,0.5
61.0,1,51.0,25.0,4.0,18.0,1,257.03,20.0,3,1.0,2,0.0784313725490196,1.1904761904761905
34.0,1,30.0,24.0,7.0,29.0,1,923.0,5.0,12,1.0,1,0.23333333333333334,4.0
33.0,0,59.0,18.0,3.0,7.0,0,636.92,12.0,12,0.0,2,0.05084745762711865,1.3846153846153846
49.0,0,51.0,27.0,3.0,17.0,0,611.0,10.0,1,1.0,2,0.058823529411764705,2.4545454545454546
47.0,1,12.0,14.0,5.0,22.0,0,378.0,23.0,12,1.0,1,0.4166666666666667,0.5833333333333334
22.0,0,7.0,5.0,6.0,1.0,0,833.0,5.0,3,1.0,0,0.8571428571428571,0.8333333333333334
50.0,1,41.0,18.0,1.0,17.0,2,718.89,18.0,3,0.0,2,0.024390243902439025,0.9473684210526315
38.0,1,41.0,24.0,3.0,15.0,0,568.23,9.0,3,0.0,2,0.07317073170731707,2.4
55.0,0,21.0,5.0,4.0,4.0,2,915.0,18.0,1,1.0,1,0.19047619047619047,0.2631578947368421
27.0,1,7.0,10.0,2.0,14.0,1,992.87,29.0,3,0.0,0,0.2857142857142857,0.3333333333333333
21.0,0,27.0,26.0,9.0,6.0,0,284.0,28.0,1,1.0,1,0.3333333333333333,0.896551724137931
65.0,1,36.0,22.0,3.0,27.0,0,601.0,18.0,12,1.0,1,0.08333333333333333,1.1578947368421053
49.0,0,50.0,3.0,4.0,5.0,0,490.0,26.0,3,1.0,2,0.08,0.1111111111111111
48.0,1,14.0,16.0,10.0,29.0,0,863.0,27.0,12,1.0,1,0.7142857142857143,0.5714285714285714
26.0,0,56.0,28.0,5.0,9.0,2,176.0,8.0,3,1.0,2,0.08928571428571429,3.111111111111111
43.0,0,39.0,14.0,0.0,1.0,2,413.47,4.0,1,1.0,2,0.0,2.8
47.0,1,23.0,15.0,10.0,2.0,0,146.0,4.0,12,1.0,1,0.43478260869565216,3.0
28.0,0,14.0,20.0,2.0,3.0,0,552.0,2.0,1,1.0,1,0.14285714285714285,6.666666666666667
44.0,1,49.0,28.0,1.0,8.0,0,858.23,14.0,3,0.0,2,0.02040816326530612,1.8666666666666667
27.0,1,7.0,5.0,1.0,7.0,1,697.1,17.0,3,0.0,0,0.14285714285714285,0.2777777777777778
35.0,1,53.0,4.0,9.0,5.0,1,468.0,29.0,3,1.0,2,0.16981132075471697,0.13333333333333333
44.0,1,26.0,7.0,7.0,2.0,0,296.0,6.0,1,1.0,1,0.2692307692307692,1.0
48.0,0,43.0,15.0,4.0,15.0,0,608.09,5.0,12,0.0,2,0.09302325581395349,2.5
33.0,1,44.0,21.0,8.0,12.0,1,384.0,6.0,12,1.0,2,0.18181818181818182,3.0
59.0,0,18.0,10.0,6.0,2.0,0,937.0,2.0,1,1.0,1,0.3333333333333333,3.3333333333333335
39.0,0,45.0,3.0,2.0,17.0,1,620.93,4.0,12,0.0,2,0.044444444444444446,0.6
28.0,0,57.0,13.0,0.0,7.0,0,778.68,9.0,12,0.0,2,0.0,1.3
19.0,1,40.0,8.0,6.0,8.0,1,953.0,2.0,12,1.0,2,0.15,2.6666666666666665
52.0,0,59.0,28.0,2.0,30.0,0,109.0,10.0,3,1.0,2,0.03389830508474576,2.5454545454545454
49.0,1,3.0,9.0,7.0,4.0,1,206.0,20.0,1,1.0,0,2.3333333333333335,0.42857142857142855
25.0,0,39.0,15.0,1.0,16.0,2,214.0,9.0,1,1.0,2,0.02564102564102564,1.5
44.0,0,16.0,2.0,9.0,29.0,0,716.0,24.0,1,1.0,1,0.5625,0.08
46.0,0,10.0,2.0,1.0,24.0,0,185.0,8.0,12,1.0,0,0.1,0.2222222222222222
20.0,1,48.0,2.0,8.0,13.0,2,335.0,10.0,12,1.0,2,0.16666666666666666,0.18181818181818182
45.0,0,34.0,12.0,5.0,21.0,2,488.79,27.0,3,1.0,1,0.14705882352941177,0.42857142857142855
47.0,1,60.0,14.0,2.0,15.0,0,388.33,8.0,12,1.0,2,0.03333333333333333,1.5555555555555556
54.0,1,22.0,23.0,5.0,29.0,0,260.0,18.0,3,1.0,1,0.22727272727272727,1.2105263157894737
47.0,0,50.0,23.0,2.0,5.0,0,622.22,13.0,3,0.0,2,0.04,1.6428571428571428
41.0,0,15.0,24.0,3.0,3.0,1,662.23,3.0,3,0.0,1,0.2,6.0
21.0,0,9.0,30.0,6.0,2.0,2,912.0,13.0,3,1.0,0,0.6666666666666666,2.142857142857143
47.0,1,53.0,13.0,9.0,0.0,2,720.0,2.0,1,1.0,2,0.16981132075471697,4.333333333333333
54.0,1,3.0,27.0,7.0,21.0,2,673.0,25.0,3,1.0,0,2.3333333333333335,1.0384615384615385
59.0,1,54.0,5.0,10.0,30.0,1,241.14,17.0,1,1.0,2,0.18518518518518517,0.2777777777777778
42.0,0,22.0,20.0,3.0,23.0,2,359.23,30.0,1,1.0,1,0.13636363636363635,0.6451612903225806
48.0,0,27.0,20.0,1.0,13.0,1,798.3,5.0,12,0.0,1,0.037037037037037035,3.3333333333333335
38.0,1,25.0,16.0,3.0,18.0,0,841.72,24.0,3,0.0,1,0.12,0.64
18.0,0,32.0,18.0,9.0,20.0,1,968.0,5.0,1,1.0,1,0.28125,3.0
31.0,0,37.0,28.0,9.0,1.0,2,268.0,2.0,12,1.0,2,0.24324324324324326,9.333333333333334
24.0,0,15.0,21.0,10.0,4.0,0,822.0,16.0,12,1.0,1,0.6666666666666666,1.2352941176470589
33.0,0,55.0,17.0,3.0,18.0,2,232.0,24.0,12,1.0,2,0.05454545454545454,0.68
41.0,1,17.0,1.0,8.0,10.0,0,560.0,7.0,3,1.0,1,0.47058823529411764,0.125
35.0,1,51.0,7.0,1.0,4.0,1,518.07,29.0,3,0.0,2,0.0196078431372549,0.23333333333333334
43.0,1,21.0,18.0,2.0,29.0,2,980.0,21.0,1,1.0,1,0.09523809523809523,0.8181818181818182
43.0,1,19.0,27.0,9.0,3.0,1,705.0,24.0,3,1.0,1,0.47368421052631576,1.08
33.0,0,32.0,11.0,0.0,10.0,1,579.56,14.0,3,0.0,1,0.0,0.7333333333333333
25.0,0,28.0,4.0,0.0,15.0,0,918.0,2.0,1,1.0,1,0.0,1.3333333333333333
22.0,0,17.0,12.0,1.0,5.0,1,990.44,9.0,12,0.0,1,0.058823529411764705,1.2
45.0,0,31.0,26.0,8.0,20.0,2,705.0,25.0,1,1.0,1,0.25806451612903225,1.0
65.0,1,57.0,21.0,10.0,9.0,0,918.0,27.0,12,1.0,2,0.17543859649122806,0.75
61.0,1,16.0,13.0,6.0,14.0,0,597.0,8.0,1,1.0,1,0.375,1.4444444444444444
64.0,0,17.0,8.0,6.0,26.0,2,942.0,27.0,12,1.0,1,0.35294117647058826,0.2857142857142857
37.0,0,9.0,4.0,10.0,12.0,0,979.0,8.0,1,1.0,0,1.1111111111111112,0.4444444444444444
57.0,0,41.0,7.0,5.0,11.0,2,399.03,27.0,12,1.0,2,0.12195121951219512,0.25
46.0,0,13.0,25.0,4.0,10.0,2,647.95,5.0,3,0.0,1,0.3076923076923077,4.166666666666667
37.0,1,43.0,4.0,3.0,12.0,0,859.19,28.0,3,0.0,2,0.06976744186046512,0.13793103448275862
46.0,0,19.0,24.0,6.0,1.0,0,327.38,19.0,3,1.0,1,0.3157894736842105,1.2
18.0,0,44.0,29.0,0.0,15.0,2,109.0,9.0,3,1.0,2,0.0,2.9
47.0,1,58.0,12.0,2.0,13.0,1,980.84,24.0,12,0.0,2,0.034482758620689655,0.48
33.0,1,23.0,26.0,8.0,4.0,2,396.0,5.0,12,1.0,1,0.34782608695652173,4.333333333333333
64.0,0,23.0,12.0,9.0,18.0,1,278.0,12.0,1,1.0,1,0.391304347826087,0.9230769230769231
64.0,0,2.0,8.0,5.0,3.0,2,840.0,17.0,3,1.0,0,2.5,0.4444444444444444
18.0,0,38.0,29.0,0.0,17.0,1,718.0,19.0,12,1.0,2,0.0,1.45
44.0,1,24.0,6.0,9.0,18.0,2,447.0,1.0,1,1.0,1,0.375,3.0
44.0,0,24.0,23.0,10.0,29.0,1,543.0,17.0,12,1.0,1,0.4166666666666667,1.2777777777777777
26.0,0,58.0,14.0,2.0,26.0,2,967.0,8.0,12,1.0,2,0.034482758620689655,1.5555555555555556
