Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Total Spend,Last Interaction,Contract Duration (Months),Churn
57.0,0,18.0,21.0,5.0,26.0,0,749.0,12.0,1,1.0
56.0,0,42.0,23.0,7.0,16.0,0,868.55,13.0,3,1.0
19.0,0,13.0,21.0,0.0,14.0,2,987.04,3.0,12,0.0
41.0,1,32.0,1.0,10.0,9.0,0,564.0,10.0,1,1.0
55.0,1,37.0,26.0,8.0,0.0,0,377.62,2.0,12,1.0
30.0,1,11.0,11.0,0.0,1.0,0,614.71,26.0,3,0.0
23.0,0,10.0,2.0,10.0,5.0,2,562.0,7.0,12,1.0
39.0,1,32.0,23.0,1.0,7.0,0,535.96,21.0,3,0.0
18.0,0,16.0,21.0,1.0,14.0,2,715.93,5.0,3,0.0
50.0,1,38.0,28.0,6.0,5.0,2,204.0,17.0,12,1.0
46.0,0,50.0,22.0,4.0,6.0,0,739.36,4.0,12,0.0
47.0,1,20.0,21.0,0.0,29.0,2,509.0,12.0,1,1.0
22.0,1,46.0,9.0,2.0,5.0,2,800.37,13.0,3,0.0
53.0,1,36.0,26.0,0.0,6.0,0,420.0,22.0,12,1.0
49.0,1,18.0,27.0,2.0,3.0,1,119.0,26.0,12,1.0
44.0,1,31.0,23.0,1.0,6.0,2,524.9,10.0,3,0.0
39.0,0,47.0,23.0,3.0,2.0,0,962.0,28.0,12,1.0
24.0,0,43.0,29.0,1.0,1.0,1,986.99,12.0,12,0.0
47.0,1,22.0,13.0,1.0,1.0,2,838.28,8.0,12,0.0
20.0,0,34.0,13.0,1.0,13.0,2,903.33,1.0,3,0.0
49.0,1,12.0,4.0,7.0,30.0,1,292.0,19.0,12,1.0
23.0,0,14.0,14.0,10.0,17.0,0,718.0,8.0,1,1.0
57.0,1,42.0,5.0,0.0,17.0,2,981.47,21.0,1,1.0
47.0,1,24.0,17.0,8.0,1.0,2,392.0,10.0,12,1.0
41.0,1,29.0,13.0,8.0,14.0,0,558.16,16.0,12,1.0
20.0,0,1.0,14.0,6.0,19.0,2,526.0,4.0,1,1.0
38.0,1,34.0,2.0,0.0,17.0,0,542.09,2.0,12,0.0
46.0,0,51.0,8.0,5.0,9.0,1,407.0,4.0,1,1.0
45.0,1,59.0,6.0,1.0,2.0,1,818.92,22.0,3,0.0
18.0,1,21.0,13.0,6.0,28.0,2,969.0,7.0,12,1.0
39.0,1,52.0,23.0,1.0,4.0,2,964.12,21.0,3,0.0
19.0,0,22.0,12.0,0.0,6.0,0,161.0,2.0,3,1.0
64.0,0,35.0,27.0,1.0,18.0,0,859.0,11.0,1,1.0
50.0,0,37.0,8.0,4.0,5.0,0,560.2,12.0,3,0.0
35.0,1,42.0,13.0,0.0,12.0,0,565.51,9.0,3,0.0
24.0,1,42.0,23.0,2.0,20.0,2,529.32,12.0,12,0.0
44.0,0,59.0,7.0,8.0,17.0,1,186.76,25.0,1,1.0
57.0,1,9.0,25.0,1.0,12.0,2,272.06,14.0,3,1.0
40.0,1,20.0,4.0,4.0,14.0,2,695.0,27.0,1,1.0
33.0,1,55.0,7.0,3.0,11.0,1,985.77,11.0,12,0.0
41.0,1,6.0,1.0,3.0,9.0,2,833.3,7.0,3,0.0
61.0,0,5.0,2.0,4.0,8.0,1,224.23,11.0,1,1.0
38.0,0,14.0,10.0,1.0,9.0,2,652.55,3.0,12,0.0
41.0,0,39.0,12.0,10.0,26.0,0,961.0,23.0,12,1.0
62.0,0,13.0,24.0,8.0,15.0,2,918.0,27.0,3,1.0
33.0,1,27.0,15.0,4.0,8.0,0,642.0,10.0,1,1.0
46.0,1,10.0,15.0,0.0,10.0,0,989.0,11.0,1,1.0
62.0,0,20.0,19.0,10.0,27.0,2,541.0,2.0,3,1.0
39.0,1,41.0,25.0,1.0,10.0,1,843.85,2.0,3,0.0
40.0,1,38.0,13.0,1.0,2.0,2,407.0,11.0,1,1.0
18.0,0,11.0,3.0,0.0,12.0,1,754.72,12.0,3,0.0
51.0,1,40.0,19.0,9.0,0.0,1,342.0,15.0,3,1.0
57.0,1,51.0,15.0,4.0,16.0,2,657.0,1.0,1,1.0
24.0,1,49.0,21.0,1.0,15.0,2,726.23,13.0,3,0.0
60.0,0,44.0,8.0,7.0,2.0,0,283.0,10.0,1,1.0
48.0,0,4.0,9.0,9.0,12.0,2,982.33,15.0,12,1.0
43.0,0,57.0,2.0,3.0,28.0,1,916.84,6.0,12,1.0
56.0,0,32.0,17.0,9.0,23.0,1,898.0,30.0,1,1.0
55.0,0,53.0,5.0,0.0,0.0,0,349.0,8.0,3,1.0
36.0,0,31.0,21.0,3.0,28.0,1,138.0,21.0,1,1.0
26.0,1,27.0,4.0,0.0,12.0,0,715.19,17.0,3,0.0
51.0,0,3.0,8.0,1.0,2.0,1,295.0,26.0,12,1.0
31.0,1,17.0,28.0,8.0,29.0,2,200.0,6.0,12,1.0
23.0,0,48.0,30.0,4.0,1.0,1,555.0,4.0,12,1.0
18.0,0,53.0,11.0,3.0,12.0,0,314.0,11.0,3,1.0
59.0,1,26.0,21.0,0.0,10.0,1,822.0,17.0,1,1.0
39.0,0,26.0,24.0,7.0,17.0,2,287.0,23.0,3,1.0
52.0,1,15.0,1.0,2.0,18.0,2,563.0,26.0,12,1.0
63.0,1,4.0,21.0,10.0,19.0,2,785.02,4.0,3,1.0
34.0,0,1.0,16.0,9.0,0.0,2,832.0,17.0,12,1.0
33.0,0,3.0,15.0,3.0,20.0,1,908.69,6.0,12,0.0
29.0,1,35.0,10.0,0.0,21.0,1,262.34,18.0,3,1.0
22.0,0,1.0,26.0,2.0,16.0,2,791.47,2.0,3,0.0
22.0,0,11.0,18.0,9.0,14.0,0,294.0,21.0,12,1.0
58.0,1,26.0,8.0,2.0,8.0,1,534.0,13.0,3,1.0
33.0,1,1.0,17.0,3.0,13.0,1,527.95,3.0,3,0.0
49.0,1,7.0,17.0,4.0,3.0,2,220.0,30.0,3,1.0
60.0,0,52.0,13.0,5.0,13.0,2,573.91,21.0,1,1.0
45.0,1,19.0,28.0,10.0,3.0,2,964.0,3.0,12,1.0
61.0,0,26.0,14.0,6.0,20.0,2,807.42,12.0,1,1.0
44.0,0,48.0,3.0,2.0,12.0,1,344.0,17.0,3,1.0
22.0,0,16.0,13.0,7.0,2.0,2,116.0,21.0,12,1.0
21.0,1,18.0,14.0,1.0,19.0,1,796.88,13.0,12,0.0
55.0,0,50.0,1.0,4.0,1.0,2,734.0,7.0,1,1.0
61.0,0,38.0,11.0,3.0,23.0,0,287.0,3.0,1,1.0
46.0,1,1.0,8.0,4.0,0.0,1,856.23,17.0,3,0.0
46.0,0,44.0,11.0,2.0,12.0,2,967.68,6.0,12,0.0
50.0,0,14.0,17.0,2.0,0.0,0,582.8,15.0,3,0.0
46.0,1,35.0,18.0,2.0,2.0,0,643.45,23.0,3,0.0
59.0,0,3.0,4.0,2.0,14.0,0,576.36,13.0,3,1.0
41.0,1,36.0,29.0,5.0,19.0,2,758.0,15.0,1,1.0
35.0,0,42.0,6.0,2.0,3.0,1,711.33,6.0,3,0.0
27.0,1,33.0,12.0,0.0,5.0,1,821.56,22.0,3,0.0
39.0,1,10.0,7.0,10.0,11.0,0,594.0,26.0,12,1.0
63.0,0,59.0,25.0,1.0,24.0,0,896.0,10.0,1,1.0
56.0,0,55.0,11.0,9.0,19.0,1,559.14,12.0,3,1.0
23.0,1,10.0,26.0,7.0,15.0,2,860.44,2.0,3,1.0
38.0,1,28.0,20.0,1.0,5.0,0,891.58,21.0,12,0.0
29.0,0,37.0,16.0,9.0,15.0,1,829.0,20.0,1,1.0
47.0,1,38.0,30.0,0.0,20.0,2,936.92,20.0,3,0.0
36.0,1,59.0,16.0,6.0,30.0,0,874.0,6.0,12,1.0
18.0,0,40.0,12.0,2.0,19.0,1,598.0,30.0,12,1.0
20.0,0,56.0,23.0,0.0,5.0,0,965.11,9.0,3,0.0
65.0,1,25.0,24.0,6.0,23.0,1,615.94,15.0,3,1.0
48.0,0,56.0,15.0,6.0,9.0,2,817.0,8.0,3,1.0
46.0,0,9.0,7.0,4.0,6.0,0,951.99,5.0,12,0.0
33.0,1,44.0,20.0,1.0,20.0,0,290.84,6.0,1,1.0
23.0,1,18.0,30.0,1.0,21.0,1,720.0,17.0,12,1.0
22.0,0,22.0,25.0,6.0,29.0,1,183.26,29.0,12,1.0
29.0,1,31.0,24.0,1.0,15.0,2,794.39,13.0,12,0.0
26.0,0,5.0,7.0,1.0,22.0,1,413.0,16.0,3,1.0
37.0,0,37.0,16.0,2.0,14.0,2,572.97,15.0,12,0.0
33.0,1,3.0,25.0,7.0,2.0,0,402.0,26.0,3,1.0
26.0,1,4.0,7.0,3.0,11.0,1,238.3,20.0,1,1.0
62.0,0,11.0,17.0,10.0,7.0,2,357.0,23.0,12,1.0
58.0,1,33.0,18.0,2.0,6.0,0,948.0,9.0,12,1.0
52.0,0,53.0,28.0,6.0,2.0,1,674.79,8.0,3,1.0
35.0,0,30.0,9.0,4.0,30.0,2,150.84,1.0,3,1.0
19.0,0,20.0,1.0,4.0,21.0,2,754.0,21.0,12,1.0
26.0,1,60.0,20.0,7.0,11.0,0,150.0,24.0,3,1.0
34.0,0,54.0,26.0,0.0,21.0,2,791.0,11.0,1,1.0
58.0,1,41.0,6.0,7.0,27.0,2,628.0,27.0,1,1.0
61.0,0,55.0,10.0,4.0,2.0,2,225.0,20.0,12,1.0
23.0,0,50.0,13.0,4.0,29.0,2,794.0,12.0,12,1.0
40.0,0,53.0,28.0,5.0,5.0,0,874.0,17.0,3,1.0
49.0,1,20.0,19.0,4.0,13.0,1,542.0,26.0,12,0.0
48.0,1,12.0,19.0,4.0,6.0,0,484.59,25.0,3,1.0
56.0,1,60.0,9.0,5.0,12.0,2,624.0,17.0,3,1.0
43.0,0,7.0,24.0,6.0,27.0,0,772.95,3.0,3,1.0
53.0,1,11.0,2.0,3.0,19.0,0,380.0,21.0,12,1.0
50.0,1,52.0,7.0,5.0,3.0,0,179.0,2.0,3,1.0
27.0,1,42.0,27.0,6.0,16.0,0,583.0,10.0,3,1.0
30.0,0,57.0,10.0,2.0,0.0,2,687.1,6.0,3,0.0
22.0,0,26.0,28.0,2.0,4.0,1,654.95,14.0,12,0.0
46.0,0,23.0,17.0,3.0,24.0,0,624.0,6.0,12,1.0
20.0,1,50.0,19.0,1.0,19.0,1,245.0,26.0,12,1.0
52.0,1,55.0,28.0,0.0,2.0,0,113.0,24.0,1,1.0
59.0,0,55.0,20.0,1.0,3.0,2,952.0,6.0,3,1.0
44.0,0,12.0,14.0,0.0,2.0,2,963.16,9.0,3,0.0
35.0,1,2.0,13.0,3.0,29.0,0,228.0,13.0,3,1.0
39.0,1,33.0,2.0,1.0,10.0,1,559.96,20.0,3,0.0
58.0,1,30.0,1.0,5.0,28.0,2,736.0,12.0,1,1.0
40.0,1,49.0,7.0,1.0,13.0,1,518.16,15.0,12,0.0
50.0,1,44.0,24.0,2.0,17.0,2,952.4,5.0,12,0.0
26.0,1,16.0,27.0,5.0,0.0,0,251.0,11.0,12,1.0
21.0,1,57.0,21.0,2.0,29.0,0,373.0,24.0,3,1.0
62.0,1,56.0,17.0,0.0,0.0,1,735.0,21.0,3,1.0
44.0,1,38.0,21.0,3.0,1.0,2,642.26,26.0,12,0.0
38.0,1,51.0,26.0,4.0,24.0,1,333.0,30.0,12,1.0
49.0,1,20.0,2.0,8.0,12.0,0,767.0,2.0,1,1.0
38.0,0,34.0,6.0,4.0,21.0,1,717.0,5.0,12,1.0
31.0,0,55.0,17.0,4.0,19.0,1,863.0,9.0,1,1.0
50.0,0,15.0,5.0,5.0,22.0,1,452.0,6.0,12,1.0
49.0,0,37.0,7.0,0.0,17.0,2,760.0,25.0,3,1.0
21.0,1,6.0,4.0,3.0,12.0,2,812.0,24.0,1,1.0
20.0,1,59.0,17.0,4.0,20.0,2,339.0,18.0,12,1.0
51.0,1,8.0,14.0,9.0,1.0,1,749.0,7.0,1,1.0
31.0,1,37.0,13.0,1.0,15.0,2,560.8,29.0,3,0.0
25.0,1,28.0,19.0,0.0,19.0,1,704.37,14.0,12,0.0
42.0,1,24.0,9.0,9.0,15.0,1,172.61,6.0,1,1.0
48.0,1,34.0,15.0,8.0,4.0,1,413.0,20.0,3,1.0
53.0,0,21.0,24.0,5.0,29.0,1,325.0,4.0,1,1.0
60.0,0,40.0,5.0,5.0,21.0,0,902.0,28.0,12,1.0
64.0,0,33.0,8.0,1.0,6.0,2,640.0,20.0,12,1.0
49.0,1,60.0,10.0,4.0,15.0,2,247.0,13.0,1,1.0
39.0,0,21.0,3.0,4.0,0.0,2,585.31,15.0,12,1.0
25.0,1,41.0,11.0,4.0,4.0,0,637.91,8.0,3,1.0
65.0,0,12.0,12.0,4.0,13.0,1,404.0,24.0,1,1.0
48.0,1,20.0,28.0,2.0,10.0,1,732.76,17.0,3,0.0
25.0,1,2.0,15.0,1.0,14.0,1,599.41,20.0,12,0.0
18.0,0,59.0,8.0,7.0,5.0,0,718.0,30.0,3,1.0
31.0,0,6.0,11.0,5.0,24.0,0,241.0,5.0,3,1.0
49.0,1,5.0,10.0,10.0,15.0,1,279.59,11.0,1,1.0
53.0,1,17.0,27.0,10.0,9.0,1,798.0,24.0,12,1.0
42.0,0,34.0,29.0,3.0,0.0,0,741.36,6.0,3,0.0
21.0,1,28.0,11.0,0.0,6.0,2,567.01,12.0,12,0.0
50.0,1,23.0,4.0,8.0,15.0,0,713.62,12.0,3,1.0
32.0,1,33.0,10.0,4.0,0.0,1,569.0,11.0,1,1.0
37.0,0,23.0,5.0,1.0,2.0,0,455.0,20.0,1,1.0
19.0,0,41.0,18.0,1.0,7.0,1,640.67,11.0,3,0.0
57.0,1,35.0,25.0,1.0,28.0,2,472.86,26.0,1,1.0
31.0,0,41.0,21.0,2.0,7.0,1,867.36,11.0,3,0.0
31.0,1,26.0,9.0,0.0,17.0,1,731.58,16.0,3,0.0
47.0,1,57.0,15.0,10.0,15.0,0,460.0,10.0,1,1.0
47.0,0,32.0,26.0,6.0,12.0,0,121.48,14.0,12,1.0
20.0,0,33.0,22.0,7.0,14.0,2,211.0,29.0,1,1.0
45.0,0,36.0,12.0,7.0,22.0,2,796.95,25.0,12,1.0
40.0,0,10.0,7.0,6.0,30.0,1,674.0,26.0,12,1.0
62.0,0,56.0,13.0,8.0,2.0,0,824.27,5.0,1,1.0
58.0,1,31.0,23.0,2.0,6.0,1,556.0,12.0,3,1.0
41.0,0,4.0,4.0,6.0,0.0,0,810.09,23.0,1,1.0
28.0,0,13.0,3.0,4.0,9.0,2,520.1,17.0,12,1.0
39.0,0,18.0,24.0,3.0,17.0,1,978.25,9.0,12,0.0
43.0,1,42.0,9.0,0.0,9.0,2,507.77,10.0,3,0.0
37.0,1,35.0,19.0,1.0,17.0,2,837.41,26.0,12,0.0
63.0,1,57.0,28.0,6.0,24.0,0,331.89,29.0,3,1.0
47.0,0,8.0,17.0,1.0,6.0,0,394.0,1.0,3,1.0
42.0,0,30.0,13.0,0.0,11.0,1,573.7,5.0,12,0.0
28.0,0,30.0,2.0,4.0,22.0,2,170.0,14.0,3,1.0
49.0,1,54.0,21.0,2.0,2.0,1,788.87,24.0,12,0.0
49.0,1,56.0,19.0,0.0,20.0,0,127.0,12.0,3,1.0
59.0,1,31.0,10.0,5.0,26.0,0,155.41,19.0,1,1.0
36.0,0,49.0,28.0,1.0,10.0,2,618.36,10.0,12,0.0
39.0,0,38.0,23.0,9.0,8.0,1,882.0,26.0,3,1.0
48.0,1,19.0,5.0,8.0,4.0,1,586.0,11.0,1,1.0
56.0,0,11.0,29.0,4.0,12.0,2,349.0,6.0,3,1.0
58.0,0,54.0,21.0,6.0,24.0,2,976.0,2.0,3,1.0
56.0,0,44.0,18.0,7.0,7.0,1,104.0,29.0,12,1.0
35.0,1,18.0,25.0,5.0,18.0,1,541.88,4.0,1,1.0
41.0,0,44.0,7.0,1.0,2.0,0,952.67,12.0,12,0.0
20.0,0,44.0,7.0,0.0,7.0,1,563.58,2.0,12,0.0
38.0,0,34.0,12.0,0.0,0.0,0,421.0,8.0,3,1.0
23.0,0,1.0,12.0,8.0,16.0,2,241.0,3.0,12,1.0
24.0,1,34.0,11.0,0.0,13.0,1,717.09,15.0,12,0.0
47.0,1,26.0,3.0,1.0,0.0,1,856.46,10.0,12,0.0
26.0,1,18.0,11.0,2.0,3.0,0,677.9,23.0,3,0.0
39.0,0,26.0,8.0,10.0,10.0,1,459.0,21.0,3,1.0
50.0,0,1.0,10.0,5.0,9.0,1,852.4,5.0,12,0.0
46.0,0,54.0,7.0,6.0,9.0,1,593.0,9.0,3,1.0
23.0,1,20.0,19.0,1.0,16.0,1,519.65,9.0,3,0.0
23.0,0,3.0,17.0,9.0,0.0,0,180.0,18.0,1,1.0
20.0,1,16.0,21.0,0.0,26.0,0,632.0,11.0,1,1.0
23.0,0,5.0,18.0,0.0,0.0,1,803.0,2.0,1,1.0
49.0,0,57.0,4.0,4.0,30.0,2,362.49,17.0,1,1.0
23.0,1,9.0,6.0,10.0,29.0,1,282.0,6.0,12,1.0
22.0,1,59.0,8.0,7.0,11.0,0,669.0,12.0,1,1.0
47.0,0,49.0,30.0,10.0,15.0,2,312.0,19.0,1,1.0
39.0,0,14.0,11.0,5.0,15.0,2,634.11,3.0,12,1.0
48.0,0,34.0,30.0,5.0,19.0,0,302.0,21.0,12,1.0
29.0,1,13.0,3.0,7.0,1.0,1,221.0,12.0,12,1.0
34.0,1,50.0,19.0,1.0,8.0,2,504.89,22.0,12,0.0
64.0,1,19.0,13.0,6.0,1.0,1,181.0,26.0,12,1.0
38.0,1,44.0,21.0,1.0,15.0,0,897.37,7.0,3,0.0
22.0,1,38.0,9.0,8.0,21.0,2,891.0,6.0,1,1.0
34.0,1,4.0,17.0,3.0,16.0,2,895.65,23.0,12,0.0
50.0,0,44.0,28.0,6.0,2.0,1,803.0,12.0,1,1.0
36.0,0,37.0,25.0,1.0,17.0,2,101.03,6.0,3,1.0
60.0,0,58.0,4.0,7.0,13.0,2,896.0,12.0,12,1.0
56.0,0,31.0,30.0,10.0,24.0,0,697.0,29.0,12,1.0
24.0,1,3.0,8.0,1.0,23.0,2,589.69,4.0,12,1.0
44.0,0,60.0,16.0,0.0,20.0,1,552.46,14.0,3,0.0
28.0,1,24.0,24.0,2.0,1.0,1,872.52,21.0,3,0.0
19.0,0,23.0,4.0,1.0,2.0,2,113.58,3.0,3,1.0
34.0,0,44.0,21.0,1.0,0.0,2,809.49,15.0,12,0.0
37.0,1,16.0,8.0,3.0,7.0,0,946.86,15.0,1,1.0
61.0,1,51.0,25.0,4.0,18.0,1,257.03,20.0,3,1.0
34.0,1,30.0,24.0,7.0,29.0,1,923.0,5.0,12,1.0
33.0,0,59.0,18.0,3.0,7.0,0,636.92,12.0,12,0.0
49.0,0,51.0,27.0,3.0,17.0,0,611.0,10.0,1,1.0
47.0,1,12.0,14.0,5.0,22.0,0,378.0,23.0,12,1.0
22.0,0,7.0,5.0,6.0,1.0,0,833.0,5.0,3,1.0
50.0,1,41.0,18.0,1.0,17.0,2,718.89,18.0,3,0.0
38.0,1,41.0,24.0,3.0,15.0,0,568.23,9.0,3,0.0
55.0,0,21.0,5.0,4.0,4.0,2,915.0,18.0,1,1.0
27.0,1,7.0,10.0,2.0,14.0,1,992.87,29.0,3,0.0
21.0,0,27.0,26.0,9.0,6.0,0,284.0,28.0,1,1.0
65.0,1,36.0,22.0,3.0,27.0,0,601.0,18.0,12,1.0
49.0,0,50.0,3.0,4.0,5.0,0,490.0,26.0,3,1.0
48.0,1,14.0,16.0,10.0,29.0,0,863.0,27.0,12,1.0
26.0,0,56.0,28.0,5.0,9.0,2,176.0,8.0,3,1.0
43.0,0,39.0,14.0,0.0,1.0,2,413.47,4.0,1,1.0
47.0,1,23.0,15.0,10.0,2.0,0,146.0,4.0,12,1.0
28.0,0,14.0,20.0,2.0,3.0,0,552.0,2.0,1,1.0
44.0,1,49.0,28.0,1.0,8.0,0,858.23,14.0,3,0.0
27.0,1,7.0,5.0,1.0,7.0,1,697.1,17.0,3,0.0
35.0,1,53.0,4.0,9.0,5.0,1,468.0,29.0,3,1.0
44.0,1,26.0,7.0,7.0,2.0,0,296.0,6.0,1,1.0
48.0,0,43.0,15.0,4.0,15.0,0,608.09,5.0,12,0.0
33.0,1,44.0,21.0,8.0,12.0,1,384.0,6.0,12,1.0
59.0,0,18.0,10.0,6.0,2.0,0,937.0,2.0,1,1.0
39.0,0,45.0,3.0,2.0,17.0,1,620.93,4.0,12,0.0
28.0,0,57.0,13.0,0.0,7.0,0,778.68,9.0,12,0.0
19.0,1,40.0,8.0,6.0,8.0,1,953.0,2.0,12,1.0
52.0,0,59.0,28.0,2.0,30.0,0,109.0,10.0,3,1.0
49.0,1,3.0,9.0,7.0,4.0,1,206.0,20.0,1,1.0
25.0,0,39.0,15.0,1.0,16.0,2,214.0,9.0,1,1.0
44.0,0,16.0,2.0,9.0,29.0,0,716.0,24.0,1,1.0
46.0,0,10.0,2.0,1.0,24.0,0,185.0,8.0,12,1.0
20.0,1,48.0,2.0,8.0,13.0,2,335.0,10.0,12,1.0
45.0,0,34.0,12.0,5.0,21.0,2,488.79,27.0,3,1.0
47.0,1,60.0,14.0,2.0,15.0,0,388.33,8.0,12,1.0
54.0,1,22.0,23.0,5.0,29.0,0,260.0,18.0,3,1.0
47.0,0,50.0,23.0,2.0,5.0,0,622.22,13.0,3,0.0
41.0,0,15.0,24.0,3.0,3.0,1,662.23,3.0,3,0.0
21.0,0,9.0,30.0,6.0,2.0,2,912.0,13.0,3,1.0
47.0,1,53.0,13.0,9.0,0.0,2,720.0,2.0,1,1.0
54.0,1,3.0,27.0,7.0,21.0,2,673.0,25.0,3,1.0
59.0,1,54.0,5.0,10.0,30.0,1,241.14,17.0,1,1.0
42.0,0,22.0,20.0,3.0,23.0,2,359.23,30.0,1,1.0
48.0,0,27.0,20.0,1.0,13.0,1,798.3,5.0,12,0.0
38.0,1,25.0,16.0,3.0,18.0,0,841.72,24.0,3,0.0
18.0,0,32.0,18.0,9.0,20.0,1,968.0,5.0,1,1.0
31.0,0,37.0,28.0,9.0,1.0,2,268.0,2.0,12,1.0
24.0,0,15.0,21.0,10.0,4.0,0,822.0,16.0,12,1.0
33.0,0,55.0,17.0,3.0,18.0,2,232.0,24.0,12,1.0
41.0,1,17.0,1.0,8.0,10.0,0,560.0,7.0,3,1.0
35.0,1,51.0,7.0,1.0,4.0,1,518.07,29.0,3,0.0
43.0,1,21.0,18.0,2.0,29.0,2,980.0,21.0,1,1.0
43.0,1,19.0,27.0,9.0,3.0,1,705.0,24.0,3,1.0
33.0,0,32.0,11.0,0.0,10.0,1,579.56,14.0,3,0.0
25.0,0,28.0,4.0,0.0,15.0,0,918.0,2.0,1,1.0
22.0,0,17.0,12.0,1.0,5.0,1,990.44,9.0,12,0.0
45.0,0,31.0,26.0,8.0,20.0,2,705.0,25.0,1,1.0
65.0,1,57.0,21.0,10.0,9.0,0,918.0,27.0,12,1.0
61.0,1,16.0,13.0,6.0,14.0,0,597.0,8.0,1,1.0
64.0,0,17.0,8.0,6.0,26.0,2,942.0,27.0,12,1.0
37.0,0,9.0,4.0,10.0,12.0,0,979.0,8.0,1,1.0
57.0,0,41.0,7.0,5.0,11.0,2,399.03,27.0,12,1.0
46.0,0,13.0,25.0,4.0,10.0,2,647.95,5.0,3,0.0
37.0,1,43.0,4.0,3.0,12.0,0,859.19,28.0,3,0.0
46.0,0,19.0,24.0,6.0,1.0,0,327.38,19.0,3,1.0
18.0,0,44.0,29.0,0.0,15.0,2,109.0,9.0,3,1.0
47.0,1,58.0,12.0,2.0,13.0,1,980.84,24.0,12,0.0
33.0,1,23.0,26.0,8.0,4.0,2,396.0,5.0,12,1.0
64.0,0,23.0,12.0,9.0,18.0,1,278.0,12.0,1,1.0
64.0,0,2.0,8.0,5.0,3.0,2,840.0,17.0,3,1.0
18.0,0,38.0,29.0,0.0,17.0,1,718.0,19.0,12,1.0
44.0,1,24.0,6.0,9.0,18.0,2,447.0,1.0,1,1.0
44.0,0,24.0,23.0,10.0,29.0,1,543.0,17.0,12,1.0
26.0,0,58.0,14.0,2.0,26.0,2,967.0,8.0,12,1.0
54.0,1,31.0,25.0,9.0,7.0,0,468.09,13.0,12,1.0
48.0,1,34.0,29.0,1.0,20.0,1,556.18,28.0,3,0.0
48.0,1,25.0,10.0,2.0,21.0,1,517.0,8.0,12,1.0
29.0,0,20.0,10.0,8.0,29.0,0,661.0,7.0,12,1.0
26.0,0,33.0,22.0,2.0,21.0,0,717.0,26.0,3,1.0
47.0,0,9.0,26.0,3.0,3.0,2,584.05,15.0,12,0.0
58.0,0,21.0,7.0,7.0,13.0,2,543.5,22.0,3,1.0
37.0,1,34.0,23.0,7.0,30.0,2,849.0,24.0,1,1.0
24.0,1,32.0,26.0,2.0,8.0,2,728.04,18.0,3,0.0
37.0,0,34.0,3.0,0.0,1.0,0,464.0,30.0,3,1.0
18.0,0,43.0,27.0,7.0,29.0,2,361.0,9.0,12,1.0
40.0,0,23.0,23.0,9.0,9.0,0,742.4,19.0,3,1.0
22.0,0,14.0,13.0,4.0,9.0,1,808.0,22.0,1,1.0
44.0,0,4.0,28.0,6.0,4.0,1,506.0,7.0,1,1.0
43.0,1,4.0,20.0,6.0,22.0,2,811.0,17.0,3,1.0
32.0,0,39.0,10.0,5.0,9.0,0,853.0,6.0,12,1.0
28.0,0,36.0,1.0,2.0,2.0,1,823.02,7.0,12,0.0
63.0,0,27.0,10.0,8.0,26.0,1,166.63,22.0,3,1.0
37.0,0,50.0,23.0,0.0,14.0,0,610.0,12.0,3,0.0
51.0,0,6.0,2.0,3.0,1.0,1,572.0,7.0,3,1.0
43.0,1,51.0,1.0,1.0,7.0,2,558.97,7.0,3,0.0
47.0,1,57.0,3.0,3.0,14.0,1,864.84,13.0,12,0.0
21.0,0,29.0,23.0,1.0,5.0,1,957.62,1.0,3,0.0
39.0,0,28.0,4.0,4.0,21.0,0,985.0,22.0,3,1.0
40.0,0,2.0,17.0,2.0,26.0,2,252.0,20.0,12,1.0
43.0,1,28.0,22.0,6.0,10.0,1,775.28,27.0,1,1.0
59.0,1,17.0,3.0,0.0,6.0,2,703.04,29.0,1,1.0
24.0,0,8.0,23.0,8.0,30.0,2,959.0,21.0,12,1.0
44.0,1,34.0,25.0,8.0,9.0,1,230.0,26.0,12,1.0
26.0,0,3.0,4.0,5.0,28.0,1,716.0,13.0,3,1.0
29.0,0,16.0,30.0,10.0,26.0,0,705.0,26.0,3,1.0
64.0,1,6.0,4.0,6.0,15.0,0,378.0,1.0,1,1.0
37.0,1,14.0,12.0,7.0,16.0,1,874.0,30.0,3,1.0
44.0,0,12.0,5.0,1.0,8.0,2,146.0,10.0,12,1.0
49.0,1,52.0,8.0,4.0,14.0,1,201.57,23.0,12,1.0
46.0,1,52.0,14.0,4.0,5.0,1,845.21,18.0,12,0.0
44.0,1,40.0,1.0,3.0,16.0,1,651.31,9.0,3,0.0
61.0,1,7.0,1.0,7.0,4.0,0,858.0,20.0,1,1.0
38.0,1,23.0,25.0,0.0,2.0,1,805.46,7.0,3,0.0
46.0,1,32.0,1.0,0.0,9.0,1,729.32,5.0,12,0.0
56.0,1,48.0,15.0,5.0,14.0,1,110.0,19.0,3,1.0
46.0,1,31.0,11.0,1.0,12.0,2,998.54,1.0,3,0.0
32.0,1,48.0,23.0,3.0,10.0,0,735.83,18.0,3,0.0
27.0,0,1.0,1.0,4.0,26.0,1,406.0,7.0,12,1.0
46.0,0,38.0,3.0,4.0,26.0,2,968.0,24.0,12,1.0
24.0,0,16.0,13.0,2.0,12.0,2,809.21,30.0,12,1.0
