Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Total Spend,Last Interaction,Contract Duration (Months),Tenure_Bucket,Support_Call_Intensity,Interaction_Frequency,Churn
45.0,0,46.0,3.0,3.0,15.0,0,962.84,11.0,12,2,0.0652173913043478,0.25,0.0
35.0,0,11.0,18.0,4.0,16.0,1,731.0,28.0,12,0,0.3636363636363636,0.6206896551724138,1.0
18.0,1,4.0,28.0,0.0,12.0,1,659.59,26.0,12,0,0.0,1.037037037037037,0.0
52.0,0,1.0,27.0,3.0,9.0,0,152.0,5.0,3,0,3.0,4.5,1.0
36.0,1,34.0,28.0,9.0,30.0,0,630.0,13.0,1,1,0.2647058823529412,2.0,1.0
59.0,1,49.0,18.0,0.0,8.0,1,634.0,15.0,12,2,0.0,1.125,1.0
60.0,1,24.0,7.0,0.0,27.0,1,744.23,3.0,3,1,0.0,1.75,1.0
50.0,1,54.0,20.0,2.0,2.0,0,610.34,10.0,3,2,0.037037037037037,1.818181818181818,0.0
40.0,0,41.0,26.0,10.0,3.0,0,548.0,9.0,12,2,0.2439024390243902,2.6,1.0
44.0,0,9.0,15.0,1.0,6.0,2,693.85,10.0,12,0,0.1111111111111111,1.3636363636363635,0.0
65.0,1,1.0,30.0,5.0,13.0,2,693.0,29.0,3,0,5.0,1.0,1.0
34.0,0,8.0,1.0,8.0,6.0,0,785.0,29.0,3,0,1.0,0.0333333333333333,1.0
42.0,0,13.0,1.0,8.0,20.0,1,216.0,22.0,12,1,0.6153846153846154,0.0434782608695652,1.0
35.0,1,15.0,23.0,10.0,15.0,2,197.62,6.0,1,1,0.6666666666666666,3.2857142857142856,1.0
45.0,1,30.0,16.0,0.0,2.0,1,460.0,7.0,3,1,0.0,2.0,1.0
26.0,1,52.0,7.0,2.0,18.0,1,652.39,8.0,12,2,0.0384615384615384,0.7777777777777778,0.0
32.0,0,10.0,7.0,0.0,19.0,0,136.03,16.0,3,0,0.0,0.4117647058823529,1.0
26.0,1,19.0,25.0,9.0,15.0,1,811.0,21.0,3,1,0.4736842105263157,1.1363636363636365,1.0
35.0,0,28.0,15.0,7.0,10.0,1,542.0,5.0,1,1,0.25,2.5,1.0
31.0,1,47.0,12.0,3.0,2.0,0,305.0,11.0,3,2,0.0638297872340425,1.0,1.0
46.0,1,58.0,16.0,9.0,25.0,1,233.0,30.0,12,2,0.1551724137931034,0.5161290322580645,1.0
36.0,1,25.0,29.0,4.0,26.0,2,633.52,21.0,12,1,0.16,1.318181818181818,1.0
24.0,1,22.0,24.0,4.0,30.0,1,283.0,8.0,1,1,0.1818181818181818,2.6666666666666665,1.0
52.0,0,56.0,26.0,1.0,28.0,2,436.0,21.0,3,2,0.0178571428571428,1.181818181818182,1.0
41.0,0,37.0,15.0,2.0,15.0,0,991.83,7.0,12,2,0.054054054054054,1.875,0.0
46.0,1,35.0,10.0,1.0,4.0,0,845.88,4.0,3,1,0.0285714285714285,2.0,0.0
35.0,1,42.0,1.0,2.0,10.0,0,551.84,13.0,12,2,0.0476190476190476,0.0714285714285714,0.0
57.0,1,31.0,4.0,2.0,14.0,2,623.92,24.0,1,1,0.064516129032258,0.16,1.0
55.0,1,60.0,1.0,6.0,30.0,0,810.0,21.0,3,2,0.1,0.0454545454545454,1.0
20.0,1,35.0,1.0,1.0,16.0,0,979.99,24.0,12,1,0.0285714285714285,0.04,0.0
50.0,0,41.0,20.0,6.0,21.0,1,406.0,7.0,3,2,0.1463414634146341,2.5,1.0
51.0,1,2.0,20.0,1.0,11.0,0,759.0,4.0,12,0,0.5,4.0,1.0
39.0,0,30.0,14.0,10.0,26.0,0,141.0,8.0,12,1,0.3333333333333333,1.5555555555555556,1.0
56.0,0,18.0,20.0,9.0,1.0,1,282.0,3.0,12,1,0.5,5.0,1.0
61.0,1,33.0,8.0,10.0,27.0,0,483.0,24.0,12,1,0.303030303030303,0.32,1.0
30.0,1,25.0,4.0,1.0,14.0,2,773.0,12.0,1,1,0.04,0.3076923076923077,1.0
41.0,1,2.0,23.0,1.0,14.0,2,625.49,27.0,3,0,0.5,0.8214285714285714,0.0
30.0,1,32.0,29.0,1.0,17.0,2,594.64,21.0,3,1,0.03125,1.318181818181818,0.0
36.0,1,6.0,29.0,10.0,20.0,0,210.0,7.0,3,0,1.6666666666666667,3.625,1.0
34.0,0,55.0,1.0,8.0,3.0,0,992.0,15.0,3,2,0.1454545454545454,0.0625,1.0
50.0,1,42.0,8.0,10.0,27.0,0,818.0,13.0,1,2,0.238095238095238,0.5714285714285714,1.0
56.0,1,13.0,1.0,2.0,9.0,2,718.0,20.0,1,1,0.1538461538461538,0.0476190476190476,1.0
36.0,1,36.0,29.0,2.0,16.0,2,885.92,22.0,3,1,0.0555555555555555,1.2608695652173914,0.0
64.0,0,15.0,1.0,2.0,2.0,1,965.0,13.0,3,1,0.1333333333333333,0.0714285714285714,1.0
60.0,0,40.0,20.0,4.0,15.0,0,737.0,11.0,12,2,0.1,1.6666666666666667,1.0
33.0,0,55.0,9.0,1.0,17.0,2,853.06,10.0,3,2,0.0181818181818181,0.8181818181818182,0.0
61.0,0,8.0,21.0,1.0,26.0,2,819.0,8.0,3,0,0.125,2.333333333333333,1.0
23.0,1,52.0,20.0,7.0,24.0,1,178.0,12.0,1,2,0.1346153846153846,1.5384615384615383,1.0
43.0,1,33.0,1.0,0.0,14.0,2,797.7,4.0,3,1,0.0,0.2,0.0
50.0,1,21.0,15.0,1.0,17.0,0,618.6,1.0,3,1,0.0476190476190476,7.5,0.0
59.0,1,35.0,17.0,8.0,26.0,2,546.0,12.0,1,1,0.2285714285714285,1.3076923076923077,1.0
51.0,0,52.0,22.0,4.0,19.0,2,354.0,21.0,1,2,0.0769230769230769,1.0,1.0
32.0,1,31.0,9.0,5.0,12.0,0,328.0,23.0,1,1,0.1612903225806451,0.375,1.0
42.0,1,26.0,7.0,4.0,15.0,2,574.4,5.0,3,1,0.1538461538461538,1.1666666666666667,0.0
32.0,1,30.0,26.0,6.0,12.0,1,639.0,19.0,1,1,0.2,1.3,1.0
43.0,0,10.0,13.0,9.0,27.0,0,182.0,20.0,3,0,0.9,0.6190476190476191,1.0
38.0,0,59.0,15.0,4.0,10.0,0,865.0,23.0,1,2,0.0677966101694915,0.625,1.0
45.0,0,14.0,9.0,7.0,12.0,1,544.0,11.0,12,1,0.5,0.75,1.0
42.0,1,36.0,27.0,0.0,13.0,1,642.68,5.0,3,1,0.0,4.5,0.0
64.0,1,12.0,8.0,4.0,11.0,1,735.0,21.0,12,1,0.3333333333333333,0.3636363636363636,1.0
36.0,1,1.0,2.0,0.0,17.0,1,829.39,4.0,12,0,0.0,0.4,0.0
59.0,0,42.0,1.0,2.0,24.0,0,809.0,16.0,3,2,0.0476190476190476,0.0588235294117647,1.0
51.0,0,41.0,12.0,2.0,6.0,0,577.48,14.0,12,2,0.048780487804878,0.8,1.0
46.0,1,8.0,4.0,1.0,0.0,0,638.89,29.0,12,0,0.125,0.1333333333333333,0.0
62.0,1,32.0,17.0,9.0,21.0,0,755.0,6.0,1,1,0.28125,2.4285714285714284,1.0
52.0,1,31.0,25.0,7.0,6.0,1,884.0,6.0,1,1,0.2258064516129032,3.571428571428572,1.0
33.0,1,20.0,26.0,0.0,8.0,0,824.06,10.0,3,1,0.0,2.363636363636364,0.0
47.0,1,34.0,20.0,3.0,7.0,0,989.5,7.0,12,1,0.088235294117647,2.5,0.0
28.0,0,51.0,15.0,0.0,14.0,1,750.15,6.0,12,2,0.0,2.142857142857143,0.0
18.0,0,31.0,18.0,0.0,8.0,0,453.0,22.0,12,1,0.0,0.782608695652174,1.0
50.0,1,58.0,16.0,9.0,27.0,1,944.0,3.0,3,2,0.1551724137931034,4.0,1.0
44.0,1,49.0,3.0,0.0,2.0,2,288.0,21.0,1,2,0.0,0.1363636363636363,1.0
21.0,1,58.0,21.0,0.0,3.0,1,522.43,27.0,12,2,0.0,0.75,0.0
24.0,1,14.0,14.0,8.0,1.0,1,569.93,24.0,12,1,0.5714285714285714,0.56,1.0
42.0,0,49.0,24.0,0.0,26.0,0,529.0,12.0,12,2,0.0,1.8461538461538465,1.0
56.0,1,49.0,24.0,10.0,0.0,0,315.0,23.0,1,2,0.2040816326530612,1.0,1.0
34.0,1,26.0,23.0,6.0,28.0,2,680.0,7.0,1,1,0.2307692307692307,2.875,1.0
39.0,0,15.0,23.0,1.0,7.0,2,735.88,15.0,3,1,0.0666666666666666,1.4375,0.0
58.0,1,54.0,24.0,5.0,30.0,0,354.0,11.0,12,2,0.0925925925925925,2.0,1.0
34.0,1,28.0,18.0,0.0,17.0,0,330.28,24.0,12,1,0.0,0.72,1.0
39.0,0,50.0,7.0,3.0,10.0,0,831.3,10.0,12,2,0.06,0.6363636363636364,0.0
27.0,1,24.0,1.0,6.0,7.0,1,465.0,22.0,12,1,0.25,0.0434782608695652,1.0
34.0,1,41.0,2.0,2.0,10.0,1,726.73,6.0,12,2,0.048780487804878,0.2857142857142857,0.0
34.0,0,21.0,27.0,5.0,1.0,0,262.0,17.0,12,1,0.238095238095238,1.5,1.0
30.0,1,26.0,22.0,7.0,3.0,2,336.0,27.0,12,1,0.2692307692307692,0.7857142857142857,1.0
28.0,1,32.0,29.0,1.0,7.0,0,558.25,19.0,3,1,0.03125,1.45,0.0
24.0,0,19.0,16.0,0.0,26.0,2,643.0,21.0,3,1,0.0,0.7272727272727273,1.0
48.0,1,18.0,7.0,1.0,5.0,1,914.0,10.0,3,1,0.0555555555555555,0.6363636363636364,1.0
50.0,0,27.0,16.0,9.0,4.0,2,412.1,28.0,12,1,0.3333333333333333,0.5517241379310345,1.0
58.0,1,56.0,6.0,1.0,10.0,2,751.0,18.0,1,2,0.0178571428571428,0.3157894736842105,1.0
43.0,1,48.0,19.0,4.0,14.0,1,731.23,7.0,12,2,0.0833333333333333,2.375,0.0
41.0,0,20.0,20.0,6.0,16.0,2,363.0,18.0,12,1,0.3,1.0526315789473684,1.0
35.0,0,37.0,9.0,3.0,8.0,2,615.01,12.0,3,2,0.081081081081081,0.6923076923076923,0.0
54.0,0,49.0,4.0,5.0,0.0,2,506.0,14.0,3,2,0.1020408163265306,0.2666666666666666,1.0
34.0,1,35.0,7.0,10.0,21.0,2,595.0,6.0,1,1,0.2857142857142857,1.0,1.0
45.0,0,14.0,28.0,8.0,24.0,1,570.29,22.0,1,1,0.5714285714285714,1.2173913043478262,1.0
64.0,1,4.0,20.0,2.0,29.0,1,636.13,11.0,12,0,0.5,1.6666666666666667,1.0
50.0,1,24.0,26.0,0.0,5.0,1,705.46,5.0,12,1,0.0,4.333333333333333,0.0
41.0,0,45.0,15.0,5.0,17.0,1,143.1,3.0,1,2,0.1111111111111111,3.75,1.0
32.0,1,32.0,29.0,1.0,8.0,0,607.78,29.0,12,1,0.03125,0.9666666666666668,0.0
61.0,1,40.0,4.0,2.0,19.0,1,226.0,7.0,3,2,0.05,0.5,1.0
20.0,1,28.0,9.0,2.0,18.0,0,555.94,1.0,3,1,0.0714285714285714,4.5,0.0
51.0,1,26.0,23.0,8.0,9.0,1,207.0,21.0,1,1,0.3076923076923077,1.0454545454545454,1.0
28.0,1,39.0,1.0,0.0,0.0,0,637.07,9.0,3,2,0.0,0.1,0.0
48.0,0,24.0,21.0,1.0,3.0,0,652.0,6.0,1,1,0.0416666666666666,3.0,1.0
49.0,1,16.0,15.0,1.0,5.0,0,527.05,3.0,12,1,0.0625,3.75,0.0
27.0,0,37.0,26.0,0.0,0.0,1,657.29,13.0,3,2,0.0,1.8571428571428568,0.0
54.0,0,35.0,30.0,0.0,15.0,2,834.0,3.0,3,1,0.0,7.5,1.0
34.0,0,45.0,4.0,0.0,3.0,0,933.05,12.0,12,2,0.0,0.3076923076923077,0.0
36.0,0,47.0,26.0,0.0,20.0,1,289.0,5.0,12,2,0.0,4.333333333333333,1.0
50.0,0,17.0,18.0,3.0,9.0,0,740.96,4.0,12,1,0.1764705882352941,3.6,0.0
56.0,0,24.0,11.0,0.0,21.0,2,912.0,23.0,12,1,0.0,0.4583333333333333,1.0
21.0,1,20.0,2.0,9.0,25.0,2,862.0,11.0,1,1,0.45,0.1666666666666666,1.0
42.0,0,59.0,30.0,4.0,13.0,1,648.15,15.0,12,2,0.0677966101694915,1.875,0.0
64.0,1,55.0,28.0,0.0,10.0,1,883.0,8.0,3,2,0.0,3.111111111111111,1.0
28.0,1,1.0,3.0,9.0,23.0,0,121.13,6.0,3,0,9.0,0.4285714285714285,1.0
48.0,0,59.0,16.0,10.0,20.0,2,203.0,14.0,3,2,0.1694915254237288,1.0666666666666669,1.0
27.0,1,6.0,14.0,0.0,19.0,1,486.0,4.0,1,0,0.0,2.8,1.0
36.0,1,46.0,12.0,5.0,21.0,2,592.0,4.0,3,2,0.108695652173913,2.4,1.0
63.0,0,9.0,7.0,5.0,9.0,2,326.72,1.0,12,0,0.5555555555555556,3.5,1.0
42.0,0,31.0,2.0,4.0,19.0,2,840.2,14.0,3,1,0.1290322580645161,0.1333333333333333,0.0
54.0,0,18.0,18.0,8.0,5.0,1,304.86,22.0,3,1,0.4444444444444444,0.782608695652174,1.0
41.0,0,20.0,7.0,4.0,2.0,0,830.0,3.0,1,1,0.2,1.75,1.0
47.0,0,47.0,15.0,2.0,17.0,0,745.87,12.0,12,2,0.0425531914893617,1.1538461538461535,0.0
50.0,1,20.0,8.0,4.0,20.0,2,891.0,10.0,1,1,0.2,0.7272727272727273,1.0
31.0,1,51.0,14.0,2.0,8.0,2,730.24,10.0,3,2,0.0392156862745098,1.2727272727272727,0.0
30.0,1,33.0,14.0,0.0,24.0,1,626.0,1.0,12,1,0.0,7.0,1.0
61.0,0,47.0,2.0,2.0,3.0,0,925.0,10.0,1,2,0.0425531914893617,0.1818181818181818,1.0
44.0,0,51.0,10.0,10.0,10.0,1,937.0,13.0,1,2,0.196078431372549,0.7142857142857143,1.0
41.0,1,28.0,20.0,6.0,14.0,0,422.0,5.0,1,1,0.2142857142857142,3.333333333333333,1.0
34.0,0,41.0,3.0,1.0,29.0,1,694.0,20.0,3,2,0.024390243902439,0.1428571428571428,1.0
50.0,0,27.0,26.0,2.0,19.0,2,992.16,7.0,12,1,0.074074074074074,3.25,0.0
65.0,0,43.0,6.0,2.0,23.0,2,392.77,12.0,12,2,0.0465116279069767,0.4615384615384615,1.0
50.0,0,19.0,11.0,0.0,14.0,0,850.11,14.0,12,1,0.0,0.7333333333333333,0.0
35.0,1,33.0,29.0,3.0,3.0,1,924.59,16.0,3,1,0.0909090909090909,1.7058823529411764,0.0
23.0,1,34.0,4.0,4.0,18.0,1,668.17,25.0,1,1,0.1176470588235294,0.1538461538461538,1.0
43.0,1,30.0,21.0,3.0,10.0,2,526.13,7.0,3,1,0.1,2.625,0.0
31.0,1,56.0,20.0,1.0,2.0,2,995.19,6.0,12,2,0.0178571428571428,2.857142857142857,0.0
35.0,1,49.0,20.0,6.0,18.0,1,853.0,30.0,1,2,0.1224489795918367,0.6451612903225806,1.0
25.0,1,48.0,28.0,1.0,13.0,1,635.14,25.0,3,2,0.0208333333333333,1.0769230769230769,0.0
40.0,0,8.0,5.0,4.0,0.0,0,667.86,14.0,3,0,0.5,0.3333333333333333,0.0
65.0,0,53.0,3.0,7.0,30.0,1,881.0,22.0,1,2,0.1320754716981132,0.1304347826086956,1.0
19.0,0,35.0,26.0,2.0,4.0,0,270.0,8.0,12,1,0.0571428571428571,2.888888888888889,1.0
50.0,1,46.0,24.0,2.0,1.0,1,743.01,20.0,3,2,0.0434782608695652,1.1428571428571428,0.0
27.0,1,19.0,23.0,5.0,4.0,0,720.0,17.0,1,1,0.2631578947368421,1.2777777777777777,1.0
35.0,1,19.0,16.0,2.0,21.0,1,710.0,12.0,12,1,0.1052631578947368,1.2307692307692308,1.0
42.0,1,39.0,30.0,1.0,19.0,0,506.91,11.0,12,2,0.0256410256410256,2.5,0.0
65.0,0,42.0,7.0,6.0,17.0,2,638.0,5.0,3,2,0.1428571428571428,1.1666666666666667,1.0
32.0,0,57.0,10.0,1.0,13.0,2,954.75,13.0,12,2,0.0175438596491228,0.7142857142857143,0.0
32.0,0,52.0,28.0,3.0,17.0,1,906.86,6.0,3,2,0.0576923076923076,4.0,0.0
62.0,1,53.0,10.0,5.0,2.0,2,790.0,9.0,12,2,0.0943396226415094,1.0,1.0
30.0,1,20.0,13.0,2.0,15.0,2,561.49,19.0,12,1,0.1,0.65,0.0
30.0,1,41.0,18.0,2.0,1.0,1,639.64,5.0,3,2,0.048780487804878,3.0,0.0
23.0,1,17.0,13.0,1.0,3.0,2,818.73,21.0,3,1,0.0588235294117647,0.5909090909090909,0.0
45.0,1,26.0,19.0,2.0,14.0,2,926.38,28.0,3,1,0.0769230769230769,0.6551724137931034,0.0
57.0,0,28.0,2.0,10.0,23.0,0,553.0,8.0,1,1,0.3571428571428571,0.2222222222222222,1.0
50.0,1,11.0,9.0,8.0,21.0,0,512.0,25.0,3,0,0.7272727272727273,0.3461538461538461,1.0
20.0,0,15.0,3.0,8.0,23.0,0,325.0,16.0,12,1,0.5333333333333333,0.1764705882352941,1.0
29.0,1,23.0,10.0,10.0,6.0,0,270.0,25.0,12,1,0.4347826086956521,0.3846153846153846,1.0
47.0,0,43.0,26.0,0.0,19.0,1,879.0,21.0,1,2,0.0,1.181818181818182,1.0
44.0,0,49.0,26.0,6.0,21.0,1,322.0,25.0,12,2,0.1224489795918367,1.0,1.0
56.0,1,43.0,10.0,10.0,1.0,2,824.0,25.0,1,2,0.2325581395348837,0.3846153846153846,1.0
36.0,0,30.0,24.0,9.0,19.0,0,868.0,8.0,12,1,0.3,2.6666666666666665,1.0
30.0,0,20.0,16.0,9.0,22.0,2,166.0,3.0,1,1,0.45,4.0,1.0
21.0,0,50.0,15.0,4.0,29.0,0,832.0,5.0,1,2,0.08,2.5,1.0
43.0,0,22.0,18.0,4.0,4.0,2,572.81,14.0,3,1,0.1818181818181818,1.2,0.0
33.0,0,47.0,4.0,1.0,3.0,1,833.63,3.0,12,2,0.0212765957446808,1.0,0.0
65.0,1,57.0,18.0,10.0,17.0,2,382.0,30.0,3,2,0.175438596491228,0.5806451612903226,1.0
53.0,0,35.0,14.0,4.0,19.0,2,974.0,14.0,12,1,0.1142857142857142,0.9333333333333332,1.0
38.0,0,47.0,21.0,10.0,26.0,1,716.0,1.0,3,2,0.2127659574468085,10.5,1.0
30.0,0,19.0,13.0,6.0,21.0,0,182.0,7.0,12,1,0.3157894736842105,1.625,1.0
59.0,1,21.0,12.0,2.0,9.0,0,364.0,4.0,12,1,0.0952380952380952,2.4,1.0
26.0,0,43.0,4.0,10.0,14.0,2,464.0,18.0,12,2,0.2325581395348837,0.2105263157894736,1.0
26.0,0,32.0,24.0,7.0,16.0,2,867.0,12.0,12,1,0.21875,1.8461538461538465,1.0
62.0,0,52.0,25.0,6.0,1.0,2,424.0,30.0,12,2,0.1153846153846153,0.8064516129032258,1.0
18.0,1,35.0,7.0,1.0,13.0,1,524.0,26.0,1,1,0.0285714285714285,0.2592592592592592,1.0
26.0,0,20.0,26.0,0.0,10.0,0,883.48,1.0,3,1,0.0,13.0,0.0
60.0,0,40.0,25.0,8.0,5.0,2,701.0,18.0,3,2,0.2,1.3157894736842106,1.0
21.0,0,33.0,2.0,4.0,26.0,2,252.55,15.0,12,1,0.1212121212121212,0.125,1.0
61.0,0,21.0,28.0,4.0,4.0,1,643.0,26.0,1,1,0.1904761904761904,1.037037037037037,1.0
50.0,0,25.0,22.0,9.0,22.0,0,180.0,19.0,3,1,0.36,1.1,1.0
19.0,1,32.0,21.0,0.0,13.0,1,536.0,16.0,3,1,0.0,1.2352941176470589,0.0
27.0,0,27.0,1.0,9.0,29.0,0,244.0,13.0,3,1,0.3333333333333333,0.0714285714285714,1.0
41.0,0,6.0,15.0,10.0,8.0,0,265.55,3.0,1,0,1.6666666666666667,3.75,1.0
43.0,0,60.0,17.0,0.0,9.0,0,921.5,10.0,12,2,0.0,1.5454545454545454,0.0
50.0,0,6.0,1.0,5.0,6.0,1,456.0,26.0,12,0,0.8333333333333334,0.037037037037037,1.0
41.0,1,30.0,26.0,4.0,6.0,1,723.05,2.0,12,1,0.1333333333333333,8.666666666666666,0.0
56.0,1,17.0,6.0,6.0,28.0,0,410.0,6.0,1,1,0.3529411764705882,0.8571428571428571,1.0
24.0,0,6.0,2.0,0.0,1.0,1,589.08,2.0,12,0,0.0,0.6666666666666666,0.0
60.0,0,15.0,5.0,10.0,5.0,0,833.2,7.0,1,1,0.6666666666666666,0.625,1.0
27.0,1,54.0,17.0,0.0,26.0,0,555.0,15.0,1,2,0.0,1.0625,1.0
33.0,1,10.0,14.0,0.0,13.0,1,620.52,18.0,1,0,0.0,0.7368421052631579,1.0
23.0,1,2.0,15.0,0.0,2.0,2,614.41,9.0,3,0,0.0,1.5,0.0
18.0,0,51.0,6.0,10.0,28.0,2,833.0,1.0,1,2,0.196078431372549,3.0,1.0
63.0,1,15.0,2.0,4.0,28.0,0,783.68,8.0,1,1,0.2666666666666666,0.2222222222222222,1.0
41.0,0,33.0,7.0,2.0,17.0,2,336.5,25.0,1,1,0.0606060606060606,0.2692307692307692,1.0
31.0,0,1.0,25.0,8.0,23.0,1,756.0,16.0,1,0,8.0,1.4705882352941178,1.0
42.0,0,44.0,26.0,0.0,24.0,2,354.0,17.0,1,2,0.0,1.4444444444444444,1.0
63.0,0,23.0,26.0,1.0,15.0,0,147.0,8.0,12,1,0.0434782608695652,2.888888888888889,1.0
44.0,1,55.0,3.0,1.0,15.0,1,619.09,28.0,3,2,0.0181818181818181,0.1034482758620689,0.0
19.0,1,48.0,20.0,3.0,27.0,0,151.63,29.0,12,2,0.0625,0.6666666666666666,1.0
61.0,1,3.0,14.0,3.0,18.0,0,399.0,24.0,1,0,1.0,0.56,1.0
48.0,0,20.0,2.0,4.0,8.0,1,468.0,21.0,12,1,0.2,0.0909090909090909,1.0
34.0,1,24.0,26.0,1.0,7.0,1,456.0,30.0,1,1,0.0416666666666666,0.8387096774193549,1.0
40.0,0,49.0,23.0,5.0,20.0,0,359.0,12.0,12,2,0.1020408163265306,1.7692307692307692,1.0
34.0,1,37.0,10.0,7.0,7.0,0,183.0,8.0,3,2,0.1891891891891892,1.1111111111111112,1.0
26.0,1,20.0,3.0,0.0,17.0,0,914.0,1.0,12,1,0.0,1.5,1.0
29.0,0,54.0,3.0,10.0,22.0,0,176.0,6.0,1,2,0.1851851851851851,0.4285714285714285,1.0
36.0,0,11.0,1.0,3.0,17.0,1,361.0,23.0,12,0,0.2727272727272727,0.0416666666666666,1.0
35.0,0,40.0,9.0,5.0,9.0,2,496.0,6.0,12,2,0.125,1.2857142857142858,1.0
28.0,1,9.0,16.0,1.0,18.0,2,576.77,30.0,3,0,0.1111111111111111,0.5161290322580645,0.0
53.0,0,49.0,18.0,5.0,10.0,1,793.0,9.0,1,2,0.1020408163265306,1.8,1.0
29.0,0,46.0,20.0,2.0,20.0,0,673.2,14.0,12,2,0.0434782608695652,1.3333333333333333,0.0
55.0,1,34.0,16.0,9.0,2.0,2,192.0,25.0,1,1,0.2647058823529412,0.6153846153846154,1.0
35.0,0,59.0,22.0,2.0,25.0,1,397.79,18.0,3,2,0.0338983050847457,1.1578947368421053,1.0
31.0,0,21.0,10.0,9.0,7.0,2,446.84,11.0,12,1,0.4285714285714285,0.8333333333333334,1.0
40.0,0,7.0,21.0,0.0,16.0,0,343.62,27.0,12,0,0.0,0.75,1.0
43.0,0,14.0,26.0,3.0,14.0,1,529.05,10.0,1,1,0.2142857142857142,2.363636363636364,1.0
40.0,1,28.0,11.0,6.0,10.0,1,225.0,20.0,3,1,0.2142857142857142,0.5238095238095238,1.0
41.0,0,18.0,4.0,9.0,5.0,1,973.0,28.0,3,1,0.5,0.1379310344827586,1.0
54.0,1,1.0,7.0,4.0,20.0,1,915.0,14.0,3,0,4.0,0.4666666666666667,1.0
63.0,1,38.0,18.0,10.0,17.0,1,221.0,28.0,1,2,0.2631578947368421,0.6206896551724138,1.0
37.0,0,44.0,25.0,2.0,3.0,0,701.59,14.0,3,2,0.0454545454545454,1.6666666666666667,0.0
23.0,0,25.0,6.0,4.0,19.0,1,178.06,27.0,12,1,0.16,0.2142857142857142,1.0
53.0,1,50.0,19.0,10.0,25.0,2,103.0,25.0,3,2,0.2,0.7307692307692307,1.0
31.0,0,43.0,18.0,3.0,26.0,0,214.0,11.0,3,2,0.0697674418604651,1.5,1.0
59.0,1,56.0,26.0,5.0,10.0,2,186.0,30.0,12,2,0.0892857142857142,0.8387096774193549,1.0
45.0,0,8.0,12.0,0.0,10.0,0,925.87,15.0,12,0,0.0,0.75,0.0
47.0,1,24.0,12.0,1.0,1.0,2,988.39,1.0,3,1,0.0416666666666666,6.0,0.0
63.0,0,12.0,25.0,8.0,7.0,2,149.0,23.0,1,1,0.6666666666666666,1.0416666666666667,1.0
35.0,0,49.0,1.0,5.0,18.0,0,599.0,1.0,12,2,0.1020408163265306,0.5,1.0
41.0,1,42.0,1.0,3.0,18.0,2,108.0,14.0,1,2,0.0714285714285714,0.0666666666666666,1.0
64.0,1,22.0,21.0,1.0,19.0,0,353.0,10.0,1,1,0.0454545454545454,1.9090909090909087,1.0
34.0,1,37.0,17.0,3.0,2.0,2,944.65,21.0,12,2,0.081081081081081,0.7727272727272727,0.0
50.0,0,9.0,14.0,5.0,11.0,0,966.38,1.0,12,0,0.5555555555555556,7.0,0.0
42.0,1,19.0,18.0,1.0,7.0,2,799.3,5.0,12,1,0.0526315789473684,3.0,0.0
30.0,1,37.0,1.0,1.0,5.0,0,464.0,10.0,12,2,0.027027027027027,0.0909090909090909,1.0
54.0,0,6.0,17.0,8.0,13.0,2,674.0,2.0,12,0,1.3333333333333333,5.666666666666667,1.0
26.0,1,7.0,24.0,2.0,15.0,0,531.99,1.0,3,0,0.2857142857142857,12.0,0.0
25.0,1,23.0,11.0,1.0,2.0,2,842.69,27.0,12,1,0.0434782608695652,0.3928571428571428,0.0
41.0,1,28.0,1.0,10.0,18.0,0,492.0,9.0,3,1,0.3571428571428571,0.1,1.0
25.0,1,44.0,26.0,2.0,4.0,0,356.0,16.0,1,2,0.0454545454545454,1.5294117647058822,1.0
63.0,0,59.0,11.0,2.0,29.0,2,240.0,1.0,12,2,0.0338983050847457,5.5,1.0
20.0,0,25.0,23.0,7.0,26.0,1,973.0,30.0,1,1,0.28,0.7419354838709677,1.0
25.0,0,22.0,8.0,7.0,15.0,2,134.0,28.0,12,1,0.3181818181818182,0.2758620689655172,1.0
51.0,0,13.0,5.0,10.0,1.0,0,287.0,27.0,1,1,0.7692307692307693,0.1785714285714285,1.0
35.0,0,55.0,7.0,7.0,6.0,1,202.29,17.0,3,2,0.1272727272727272,0.3888888888888889,1.0
45.0,0,30.0,23.0,1.0,14.0,0,859.0,11.0,3,1,0.0333333333333333,1.9166666666666667,0.0
54.0,1,54.0,15.0,0.0,1.0,0,264.85,5.0,12,2,0.0,2.5,1.0
57.0,1,17.0,1.0,4.0,30.0,1,190.0,13.0,3,1,0.2352941176470588,0.0714285714285714,1.0
53.0,0,37.0,24.0,6.0,0.0,2,970.0,4.0,12,2,0.1621621621621621,4.8,1.0
40.0,1,54.0,6.0,3.0,20.0,0,649.41,27.0,12,2,0.0555555555555555,0.2142857142857142,0.0
59.0,0,37.0,7.0,7.0,23.0,1,754.0,7.0,3,2,0.1891891891891892,0.875,1.0
21.0,0,37.0,20.0,3.0,30.0,2,368.0,28.0,1,2,0.081081081081081,0.6896551724137931,1.0
31.0,1,37.0,1.0,2.0,15.0,2,729.95,14.0,12,2,0.054054054054054,0.0666666666666666,0.0
59.0,1,2.0,3.0,3.0,25.0,2,634.24,26.0,3,0,1.5,0.1111111111111111,1.0
